x,y,z
7378,57385,155344
8922,61427,997003
4193,75672,427719
6725,13811,58967
265,10434,582690
3531,91621,213246
7234,45276,416160
1932,99042,368368
6336,22685,250332
5591,26440,849986
8444,16331,378741
2749,41993,258215
111,22964,17046
1712,19048,301390
2974,45653,4735
5962,71681,950895
3331,7103,482511
9986,88071,629746
1007,21359,555100
5200,91617,262284
6104,60746,644090
4764,26317,345588
5342,84160,788351
1590,26235,123527
5226,7625,778481
2357,78637,355784
9373,67330,563015
356,83275,269893
9692,63352,764960
9966,67604,430902
7382,5295,845328
2063,78855,584372
9328,23780,213126
5631,23477,130135
393,66918,694968
7670,64450,192414
7864,29219,710517
6076,51455,698307
1919,6670,185262
4531,2690,867256
1557,96136,291276
7814,64843,757714
1819,95526,12212
9963,5092,437688
8440,72606,889975
6229,65185,525247
4092,58467,763015
3584,34514,572705
1585,45329,969694
1235,7695,435458
2979,23605,545928
3479,13348,188126
3833,26301,133230
1996,19733,339420
8923,31693,59988
8574,53217,965444
8714,1385,306871
7116,92428,145657
9846,57130,468132
4815,77857,985937
2841,67442,72211
7329,77593,68544
1094,21365,175885
8732,76324,909380
3159,32478,251288
479,83599,985467
7670,61243,447349
9431,57702,736406
8387,50141,940785
5215,49795,514261
584,36595,76991
366,95751,749081
4821,53424,959443
6814,80268,747699
7466,61234,352133
5283,49300,884732
9008,7250,368663
9335,28791,240897
5546,52817,14373
1468,94468,107897
507,25685,728981
2325,44016,100775
5506,59254,941074
2632,8705,177182
7953,84026,767676
4080,30501,676869
9660,67587,829121
4725,10608,193572
6145,60563,77617
6563,74462,575305
5308,29507,824874
2527,9585,458789
5862,5088,92669
625,99377,778622
8880,22557,39056
5922,41543,474666
6091,29873,970177
287,88258,985509
4476,86411,252823
1718,98341,30514
6039,97731,188019
2320,66415,411945
2174,45081,449312
9649,6037,484330
3626,88935,61526
381,96729,576922
3540,1312,443397
7608,80883,174189
1984,3867,256724
2355,98778,933261
4897,54870,687367
6860,33895,653353
4558,65042,601673
4472,99853,894811
7093,64145,698273
7117,74884,813759
656,6106,240161
7437,20518,164718
518,44198,972964
5927,70630,291949
8075,40557,978649
4180,78153,541016
8479,96586,951677
9080,12380,913283
7834,56018,787530
3387,41974,305571
568,23255,624026
6704,85180,735530
6429,45013,879269
7680,96615,244324
7520,44707,172888
5549,75984,44542
8970,31407,682763
3812,27828,425951
7684,6771,902847
8755,91283,714812
9760,14348,971144
7109,65500,850650
8497,37663,619323
4382,85885,168537
3368,14743,437555
2298,58537,771993
481,94007,388962
1697,78940,451443
8759,75786,946037
7885,64293,499533
3498,50691,485830
3691,74134,114027
8088,26828,326466
6891,19283,842076
2178,98283,925629
1582,13292,63680
4346,44023,154811
1429,96227,229049
2064,45249,625533
4165,88202,56183
2949,84116,419428
7980,25433,701517
8580,29761,606674
7360,99569,634936
3456,56792,793632
9507,88406,458229
208,48486,353774
5146,70337,690664
4340,24532,110095
4913,81100,66014
425,99733,796486
5093,39857,323402
9695,74135,786260
7602,78944,341336
231,51061,909577
6964,30793,152308
8307,31654,135948
7190,96732,686355
1143,32909,815791
3336,22799,189779
7334,71893,859308
1365,172,720974
9579,73352,140721
3728,12421,605324
8121,59209,709379
8924,47497,341449
5107,48594,212723
2759,92446,954494
3582,14509,383674
7053,74354,423948
3624,55761,986292
8351,73892,855062
7449,4825,698590
9803,78391,975431
2270,18247,382632
7429,41963,45983
9996,85956,108250
2207,32773,722351
867,49100,135773
5963,10976,646317
7583,12676,702282
3726,28080,619693
8924,35256,701418
9578,12789,633630
4667,67167,42180
5687,5944,262561
9510,84354,335735
2750,95353,398465
1220,2985,715058
7909,7889,327604
4650,76183,806431
9770,11394,167185
310,61773,16700
1953,37402,564918
8086,19442,918573
4023,70147,662292
1227,73628,981508
4301,87035,605079
1494,37443,745049
1169,9115,604787
8932,31562,989248
4001,18262,605766
2511,73574,652967
4413,55517,854340
8756,78096,801585
5225,40688,677430
95,995,240226
2464,18560,255541
973,80501,595785
6012,88666,76934
7942,72070,814503
6290,5491,888055
6618,36128,598043
6813,27285,133664
7484,14660,916757
4775,89409,669232
9619,67774,595005
7980,5544,723156
7219,6118,163422
6421,32417,450260
2777,41083,698293
1741,59370,91013
8165,52155,44949
1283,41173,393252
8599,97850,512134
909,21839,439382
2765,13314,646079
4983,67348,610559
3640,53996,676177
7752,72894,726570
3437,57089,869142
2736,6747,834471
9163,21008,375453
9955,50713,709107
1654,92794,435276
1582,66756,267185
5661,59731,751003
8345,29052,696907
9780,30464,352739
8876,56013,105157
6215,21347,783642
6290,34318,366915
535,58165,330245
7871,17650,779940
3022,7296,55208
1911,34078,228708
4433,73279,346731
5747,53434,477714
2806,72152,372594
5346,22476,585610
2194,10648,453621
1628,88675,933020
8239,17304,631819
1517,7408,253343
9616,31073,322988
1055,23993,903392
4413,50181,435144
2819,90721,371567
1205,11262,186651
3313,66772,127599
3416,62196,304896
8762,75747,861700
2570,64223,529541
6633,40414,61499
452,65794,31920
6524,15407,402763
9387,54819,997715
2197,144,848827
6129,66518,556992
8752,93646,239884
6153,79788,588148
9645,43730,688706
9289,28345,175020
5404,77370,945304
5100,98636,859207
6995,682,267132
4343,52629,762779
6284,4231,535007
934,58348,287670
8696,54751,6114
5960,32683,373028
9264,3605,335793
5781,1307,172427
8475,14531,223555
28,10034,160105
7258,84869,549821
3294,57212,719268
303,80494,366345
8764,24579,545419
3073,30552,986347
6737,39014,883017
3936,19261,765934
1514,876,211944
5605,53266,128240
5357,34659,5337
4554,1305,403322
3123,94638,551679
3901,90689,733845
2625,93745,605281
2466,5809,736352
921,99983,559241
9414,61237,100115
8393,11431,870264
9597,44934,964878
9350,46818,909262
7505,12958,583102
8067,72882,94318
6181,38354,577138
2342,92892,443296
7624,20744,535511
8005,53260,978734
8664,45171,423087
4171,37879,527964
3674,25444,614385
9209,57944,104969
7032,80137,562199
1075,68992,595787
506,71117,523374
9749,25366,147155
275,66493,140351
559,98081,688607
8383,54856,298180
8265,263,312555
7157,45726,917771
6244,21044,932412
6161,78561,537163
8679,33341,717143
1270,80324,626929
9648,54497,585035
9104,71160,886227
3379,14475,400075
1550,22485,605980
5484,26435,531147
8404,45211,912075
1857,45166,661348
4172,82448,186392
6526,66625,375350
7082,28204,614507
3346,98641,341815
6201,35448,762324
1460,68683,995805
470,572,833208
2142,28098,370679
1930,45861,827583
9778,21691,86923
8266,43400,298299
6402,19465,598104
5293,85293,71534
4659,79514,99175
4220,80164,467764
9476,30284,429818
2442,11184,323208
3099,38221,801568
2710,60853,530089
738,67973,931408
706,7762,416293
5727,89287,611833
7022,19877,352058
755,73668,19451
9156,44438,52889
7112,30084,215691
8612,50404,48772
1285,38599,654530
8912,13265,358351
5045,34959,405883
6538,58423,891368
6472,59294,113759
1276,10090,386194
6802,15374,998565
7717,86036,884676
7564,62251,506178
7359,60495,579147
516,90937,177346
9830,13219,924996
1710,90769,966802
5685,38817,226811
4078,92095,60828
3985,29868,986545
9438,55513,29919
4658,78396,543883
3624,37679,693662
924,68429,376710
6951,6223,286562
1746,26882,509535
6505,30585,137405
960,55087,686216
1980,19703,969148
9305,50524,212387
9061,38138,615658
2090,70302,765288
7481,92168,77390
8470,67213,71216
9758,2004,857750
3701,72745,550589
3420,5235,810991
1984,69102,370484
6404,82948,30686
8699,31172,488399
2751,71788,255398
5903,92187,429144
4686,41550,754918
606,13588,74490
3984,63538,324194
7934,96822,916143
3860,87882,21033
3057,61360,852744
9562,32211,124910
3146,67863,654514
7109,7628,705647
7977,84568,810864
7786,93824,73656
6176,40477,501693
1441,97741,970932
4481,93056,230807
590,60495,244487
7854,51257,957420
3310,9050,701575
1392,47113,433722
3199,59988,107049
3848,72983,441315
1237,43167,207679
46,36171,981896
4909,35285,268462
777,76420,130191
2124,30706,468350
2342,19774,892502
6024,4543,212194
5931,93200,124557
6724,13542,230374
9392,90630,797477
2981,42377,917980
2006,24373,992476
9270,41984,802443
927,76111,964478
2270,179,43935
1056,42438,528015
2393,78122,295240
5717,53856,878573
6193,2008,331207
1836,51340,857660
7119,60061,812304
5150,21113,532747
668,95884,143585
618,26176,12113
7341,20000,975157
838,59797,878273
9579,45669,983551
5443,92492,838451
5874,52694,905588
6513,65718,930361
749,46989,704151
1540,11704,250335
7038,35723,107755
9516,6319,171357
2809,23755,15133
1305,35248,922679
8732,77573,144696
3263,24816,232170
3022,814,921132
3254,42872,189550
4096,12759,332593
1031,71230,292778
880,24184,537832
9034,77735,265942
6765,85130,825993
1625,99905,129389
6233,23436,254224
5321,77928,87387
9345,4511,240045
6709,15303,824413
7570,11456,870522
7889,76003,730001
2548,42472,636756
9183,99999,423665
428,60473,463668
1951,54636,729748
243,2822,384136
5665,77150,449957
870,83976,532138
9569,74741,412506
6365,85113,565378
33,63188,275460
5216,96418,973651
9885,95193,928907
5587,25467,457547
3672,80825,340483
9439,51163,594689
1702,23932,496201
331,4000,8498
1327,50906,798134
650,42889,324635
6875,36874,237384
3467,9997,563875
3191,78545,814082
8043,28058,901636
8402,3269,883544
2564,43826,394738
3689,73754,216139
290,16297,1051
6874,33747,103407
2554,17159,326548
5137,31061,977569
9457,21113,168116
124,8465,431589
7814,31777,234329
82,28614,843520
8508,93923,637694
6131,88451,665117
4500,10328,157909
4344,30482,501279
3560,51043,111505
7079,43954,368732
6773,78607,812798
4343,56491,336065
405,59954,309915
3446,65542,801586
5303,81909,762369
8683,50201,537152
3726,44220,454451
5306,37008,621937
5114,33065,391696
5522,82842,66330
5735,78453,705153
1931,49937,894245
5352,56846,855570
5084,61060,172599
4125,28139,324200
9427,79174,696874
5673,126,334640
3984,7117,673335
5399,82136,402731
3147,67816,575327
2271,19799,724662
6331,61472,421648
4495,24501,673607
7358,69902,730225
1214,75835,807410
3723,25257,683910
8307,81392,789585
6501,89833,963716
6169,68062,89767
1815,34096,115335
1673,56687,883946
9646,50693,444829
5086,32589,127863
73,72310,314268
8650,63873,121605
8245,55505,842602
2642,86826,444862
9502,86916,782954
9681,88827,322613
8282,78513,6111
5028,11470,148893
8036,98077,905712
5286,93123,463020
7514,40093,149219
1265,8128,310529
8442,93550,924848
6572,46525,318325
5034,43073,939972
6974,96141,509601
5427,33271,295433
5781,56860,915032
6971,77492,452979
2621,97690,90471
9377,6512,989817
8136,78326,74266
7971,88679,91568
746,36686,413081
7969,74263,103307
8647,86879,801758
609,31733,886083
7784,94265,796027
2463,77676,530927
5058,46604,781443
7083,99159,827598
7658,95999,400714
8588,67243,368080
6935,720,277836
3523,927,438999
8713,51393,371021
7223,79857,747266
1624,78619,520721
9056,74389,724249
816,43901,83499
9328,7228,120141
819,62172,754149
995,72330,829097
2567,30110,904376
2985,91436,478656
5796,7455,687848
7844,33458,695706
4911,9342,170364
3806,8384,283002
2965,97556,343446
9150,79798,337030
2842,99732,100458
6304,52695,938488
9641,28771,339528
514,94015,402608
1763,18124,721173
8237,6541,388107
3691,96958,649774
1925,82131,192122
2084,90180,140778
5016,52864,542646
7874,34572,802605
3067,49030,530186
5540,23354,885715
6569,74689,727507
6644,75571,935270
9419,61696,975690
8378,43765,864011
9090,66963,526185
8128,24743,369454
8789,33505,362442
5740,11155,954625
9576,67356,427483
899,3060,553930
7680,64193,707350
951,87753,818166
5703,83073,533646
7002,93655,230936
4986,74028,216393
584,2394,119856
3400,31881,367065
74,50324,851847
4859,72001,121687
3039,57510,749418
8917,24664,360162
6971,29336,813332
6410,8251,573740
3857,96516,722571
7969,12222,293464
3573,86843,31860
7015,6689,972033
7413,20995,755764
7014,77589,978605
5947,30581,806983
8752,22553,477567
1240,93266,727028
6878,17161,159038
9990,83143,840880
3930,37286,67067
8301,90139,8091
1347,63561,54845
6346,45599,267288
1349,47095,128124
830,853,837857
7116,78585,946598
1594,49870,441772
4306,84260,846804
9971,24814,281415
3317,81084,159030
4352,83492,57522
4320,20984,200787
7130,75396,87173
1532,86541,423539
1942,80424,244182
5369,14945,912840
5284,55785,178838
5619,55491,449705
6145,25631,285644
7730,36248,893337
91,39597,918847
2264,25774,903934
7350,82763,450617
5169,897,299386
2093,75407,568970
6569,83949,961869
4530,54412,388595
1851,76070,93471
4410,52758,775137
9559,95814,227891
5268,57864,195104
2815,99257,211567
25,92826,283918
9895,67967,480901
592,5898,522649
9740,37890,577367
1133,49020,437687
3528,45157,410404
4390,20747,532084
6984,89960,753893
3387,10051,253236
4918,87664,685003
7591,72562,740987
9393,16008,514884
9409,73943,819523
4200,86327,309393
2912,22581,335237
1593,23913,377990
9748,76541,426678
5643,41429,502329
6897,61557,776977
2125,66382,447302
9383,41450,587123
4152,28814,14276
3200,29137,15441
3819,51883,369142
2567,92089,485067
9368,39925,437576
9912,70560,54522
4492,99788,949974
2607,94632,684366
7127,60083,378913
9453,33125,232521
7408,65533,894089
3939,49246,164937
4993,74306,586399
1075,95610,877237
747,92712,38930
4476,81185,947609
9576,39298,421430
6256,14412,625655
4030,2084,180730
5828,43173,331589
9642,67359,505154
9615,21745,603596
8405,61510,471037
5658,7203,443193
951,44636,247059
5541,91827,783987
9791,67118,725458
9026,20300,759467
6301,73596,367002
5218,44645,92153
5636,64725,416522
2713,85489,161317
8264,86592,387014
5909,35036,689765
808,20747,821972
2609,80195,277545
544,73206,506753
1851,51834,730951
6806,67801,455885
4363,10799,145257
7030,36935,350163
8490,25084,711181
8957,12774,703115
6837,62678,165437
3144,13993,93638
7683,44394,322778
3538,61045,691015
4111,67340,985325
200,64306,73071
4522,64191,830710
901,19145,243278
1945,37279,68753
9939,77375,620594
7793,18587,19210
6801,20334,598530
6839,22928,186640
1121,6955,837841
1613,18759,478790
1436,75831,253651
4347,58204,431806
7182,40108,350133
749,35241,998486
1401,46281,415970
5450,40723,125364
6738,36188,945389
6924,86736,912473
5963,95966,720989
5362,39580,303854
1678,65463,658544
4080,35877,877613
6513,23274,1506
6268,40423,209263
8886,53847,863633
2536,40780,739747
2459,57102,655261
2452,94828,838867
9082,49324,496564
2938,39327,193549
443,64793,924582
7866,2308,595891
2540,22243,19094
9559,61506,237520
3207,90070,997726
2330,43559,526363
4176,99689,259886
19,56179,35223
4900,40898,66484
6092,43088,485899
8899,45435,353838
2186,77084,335399
4111,8522,791832
840,80130,834424
5376,18615,224042
1052,11516,93184
2300,65685,349858
5641,8406,533239
1972,82022,337197
9296,19731,985294
9922,30498,655697
6448,767,372494
1654,44255,816755
5852,68922,372164
560,31505,885839
2246,70032,86905
3254,59292,180045
8299,39932,211396
2120,34043,567077
1173,9123,716216
4164,86013,377128
8579,56449,684841
7298,49486,246925
5814,89452,530919
2854,84627,613921
1047,74853,612325
4687,59197,18949
9695,98583,561549
5418,87527,558523
6221,47444,335170
4474,61857,787107
832,36553,861251
8657,75357,93485
3728,43527,335936
9916,80502,45105
4005,46435,311888
2389,17020,217119
582,20248,113666
4688,57767,311870
2129,22621,668339
9607,60358,433124
1770,48695,778644
4020,31852,351344
2275,55998,931202
7248,59692,119530
9718,86110,545590
9384,62817,641283
5597,44588,196969
8192,84101,398289
5891,16528,765561
463,96141,282345
7077,73255,412020
5835,88992,401300
8416,62210,891310
5018,75547,647868
9009,97341,284726
2867,50967,386520
8510,40934,855567
3850,98480,630929
1976,9137,750977
1788,14951,147737
3639,89102,599884
2828,75707,960433
6887,20894,272918
1489,71288,584073
6731,33911,987124
6494,81096,100959
9686,95338,735391
1110,16552,224547
6423,88298,378564
5938,43092,161875
3656,20855,25002
5099,39592,666701
3269,34730,11417
7649,78348,110402
718,59008,305917
7688,29049,892878
5115,59391,595929
4578,36499,558451
8646,1166,221574
1414,98759,451120
2278,3970,533893
3833,20592,121818
5595,739,63012
2726,26141,531909
7553,82266,828356
5554,85567,109508
6864,74315,287617
9638,7787,294229
3260,46769,781977
7548,18361,966947
9325,51569,473545
7866,69013,979136
8890,51465,715696
9673,59947,482850
6387,95307,359329
5662,67264,906831
406,5599,778725
1334,88118,940278
8809,17655,411478
9191,95343,542663
710,83027,464477
4931,89058,794321
9,41540,357904
3371,99804,918086
9918,24036,100294
7313,1691,827575
8507,95496,558683
9630,50394,749945
3755,84440,421779
4065,21936,930883
2910,8005,606400
2478,55492,577248
4798,20585,715139
6462,59894,892062
3056,24711,481569
9779,74896,831759
1388,39637,658852
5634,70553,914335
3173,41437,227963
2581,43677,429709
8495,32889,731396
2971,44557,690464
4117,664,684483
6682,93763,172635
9328,2137,103035
4835,15782,956175
406,37135,553493
4623,72911,629992
2169,68146,887420
6015,95730,871534
8315,62296,627853
3153,10444,262017
3072,72477,932076
8684,79430,776228
7254,51653,374442
4888,68249,349435
7822,21556,352277
7762,99067,664421
680,80435,708902
6182,77836,717918
996,32706,740155
1836,9112,337979
8931,88365,889829
5469,96468,345181
4875,82507,523452
1997,11739,354732
7340,47478,398459
6045,767,118778
4374,78178,771663
3360,90974,424979
9593,87204,387828
5841,84782,752431
5632,98735,11255
1431,6661,70689
5828,84701,173048
4910,16582,636438
3074,64869,137976
470,49199,484142
1158,17216,283792
5345,75492,97440
2917,88098,782938
2892,41217,190628
7689,14871,216410
8740,38956,855821
9375,52382,783230
9851,8457,993155
472,5557,15694
6770,66294,580028
7858,78575,147437
4525,23947,231355
379,94373,241641
4808,88421,367928
5215,19957,902257
3687,71021,74147
1076,94078,310049
914,72529,540717
9349,33398,61410
8852,32561,943502
4717,12181,688865
2361,91722,468969
8110,4001,667291
6816,99199,600991
6695,96254,183155
4517,64498,280410
7560,48092,68128
6577,69180,725824
4242,90647,367389
9470,55172,382369
3234,28714,17363
8291,28955,652040
5933,44640,779083
1720,29117,620763
2615,15223,593467
1653,4491,861889
2715,5836,343593
430,84865,616558
2459,44949,192282
7530,34170,659512
9080,90571,353157
4099,52806,691233
5465,97886,970924
3579,79536,599942
4461,25653,446700
6144,18047,292777
2047,60045,823210
108,83921,873617
1261,56823,440058
2194,68317,83346
5588,61994,640306
2926,47230,88108
763,20574,390798
9859,61757,699029
9994,55074,896819
7210,15669,987157
1370,63290,626337
8597,42847,775575
1821,10943,72658
2851,53022,510183
1945,84923,820734
9437,68683,794227
1333,23107,396995
801,46142,510322
2107,75030,302945
8049,558,805618
2954,78060,142631
8062,51496,953578
2174,59980,102323
2836,28489,615733
3266,40296,168381
5679,29122,619506
8974,43816,250157
5040,32059,894550
8578,78359,27146
8041,32161,1424
6022,53646,383336
7302,3075,765095
4984,12737,453676
7227,5068,428771
2220,12803,717591
3760,34451,9155
6925,24210,683344
2390,61164,86417
9971,59540,202097
5799,95640,845648
6449,72636,497527
6491,66475,395306
4949,96560,211822
1229,88606,249795
7464,1320,423618
691,52675,518055
9315,5975,752876
6211,54269,415659
460,21582,546690
7892,61096,197488
8602,49259,706264
3807,91232,961686
5228,16078,691019
7287,59163,784330
6645,61331,576157
3505,91819,502930
9021,99217,863508
1712,30581,972031
7684,40891,661351
734,46024,543644
5622,30577,500650
784,70201,741531
3611,91855,120492
7204,27705,174951
6247,44833,456287
3551,53149,810751
7254,23270,567060
739,66704,494734
2836,50220,703407
4660,55136,946974
7193,47247,602097
7875,75110,100365
5538,36512,376512
9762,15857,502099
5714,27557,13443
3067,81173,128726
7129,97665,312206
999,82132,111505
9617,12020,417821
6064,66543,257152
3041,35144,233070
113,47481,158729
5533,99963,31677
3958,64981,136731
4371,10041,619767
2046,65768,168102
8429,63875,734689
2374,86652,71075
9116,27945,737861
6828,13020,453300
235,27384,145367
2607,22692,962381
7616,61631,370816
5091,40666,258692
6534,41120,106096
4617,35402,676773
3674,52081,93569
3198,87723,742584
9396,58346,789975
3913,26340,747682
8436,37468,585748
4011,88321,842275
9511,87060,850303
7389,22237,992293
6551,50650,10181
2008,15372,407797
6433,67330,368338
3799,458,953470
6918,92424,186391
3535,35164,917502
4532,909,97924
161,60839,558964
1664,5301,417573
6358,75490,703465
9898,93505,664311
6454,13135,409561
4788,35544,911441
4825,41642,919943
1764,16449,500224
8165,10398,234461
7608,95472,666450
7628,29717,206691
9824,53504,619248
3403,59379,587852
4607,56254,814760
9407,86554,528394
6229,73408,921798
661,51499,127890
1068,9921,699696
4996,28420,605671
9024,9142,120309
9957,52662,538042
5581,98447,995491
8850,49180,711649
4912,60061,160662
3628,84555,846506
5386,91962,680345
860,68132,566922
7479,31984,626118
5681,60559,733377
9962,23565,289439
6738,83914,864982
2243,804,394279
5976,43907,825871
6986,33912,592202
4850,54602,792161
4675,44020,510679
9503,19423,745302
4029,65461,949106
7510,21770,443332
7515,76334,615942
8425,91685,457912
643,7796,165364
8396,56502,777146
3454,67643,229087
3749,35501,314128
2128,30336,456240
6776,8228,517112
526,92279,129767
7365,11928,944911
5276,69959,466697
2298,54913,119545
8214,32167,786278
5715,44683,20327
4455,62677,788833
1162,36096,895606
4735,44963,264032
5284,5227,543260
1408,15078,247585
8262,81230,738088
7570,21077,656940
8568,2030,264887
9778,19908,358350
4822,57889,200518
119,46883,741358
6813,14626,751322
2581,95617,38423
955,13639,972732
4113,84701,126764
4310,42924,139051
8845,63519,231144
4820,66775,140704
9647,32005,234710
1459,96689,880641
9404,73863,706950
2676,19487,582805
6988,26243,64695
818,21886,815674
4262,3334,778759
1539,73078,902043
9501,80064,524917
4084,37439,976929
6987,912,569456
9894,51917,559949
3223,91176,970285
3414,65927,323689
770,79609,671419
8903,27125,146053
8223,10099,401987
4537,85028,940024
462,17649,478305
6401,40719,748320
6035,59388,818918
1124,23129,802383
4137,59579,396562
2924,38657,637381
5386,61637,767600
9202,16395,596474
2955,86650,215435
4872,74139,400538
9364,31491,184467
2178,73332,393414
4878,89883,792088
8860,85520,365790
3613,48000,481200
5413,65117,533656
4159,73915,917292
9337,44184,322287
8686,67109,43510
7602,10354,174050
7270,15177,106110
974,15473,671292
3189,76462,652341
7623,21772,190777
9930,72319,748899
9088,28337,3863
4822,67201,674840
8597,61107,303108
2047,56782,119881
4366,86390,727190
378,45347,877944
2431,36122,338486
2430,83572,576887
2900,29576,449925
4607,96030,671525
2270,86716,632130
1632,81095,401388
5339,7469,350131
1216,9742,880825
7733,40492,353069
8418,73708,262160
4325,22768,736871
1681,80346,371847
2158,2971,448974
3006,60434,41982
2563,13372,675121
2325,70392,45236
9537,15968,407056
2602,69498,958478
7835,8247,781994
1904,16564,140752
8027,93250,616043
5257,78813,670554
8502,3557,4958
4736,38157,323593
2533,85294,969128
9638,33531,63575
7808,42034,235880
5453,10163,426221
8811,45399,554311
9711,1669,444968
4062,30874,859321
5110,16661,9526
3832,50209,493034
3730,67606,164981
4504,61866,477103
9007,36303,755858
4231,89189,654259
7363,1567,82449
2344,14325,959202
9204,90409,990442
2615,12529,674852
8161,30992,208181
4412,62461,254209
5132,63781,354341
7443,96516,906657
7683,44569,322867
6820,30002,976861
9220,17604,485267
6393,47512,804665
60,22379,604772
5447,86519,898224
613,42585,516846
2229,20612,170531
1554,80209,456322
5962,3216,284208
2127,41688,362561
9802,16544,96750
6416,61437,870324
1104,99012,787513
8785,51112,511404
2453,21737,747516
1304,64546,605433
2395,35953,582548
706,78364,145558
1438,78589,580251
1528,43314,844762
6685,97034,267138
9796,60363,621700
6633,58091,385374
2444,66714,980834
6747,38728,376552
1902,79819,988876
1160,37401,591723
8653,29303,964562
162,19632,173233
4312,76180,792892
8557,78726,307827
7658,89439,475125
4210,15939,497765
2446,67070,261285
1629,10825,326657
7581,41547,652263
2220,45711,762215
8035,72782,406261
3347,69803,603763
1936,68225,398858
3351,15861,998526
8919,48743,826535
6080,61536,150155
4654,88775,472367
1548,60439,447082
1212,51212,295163
2495,50770,50263
2360,83962,225284
614,47115,51259
2969,25899,258842
2792,90927,395384
4988,48658,947204
2756,53006,875873
8763,41103,75226
575,17223,445638
4853,79991,409877
6165,30699,849368
4865,26470,933245
3641,36901,76768
728,97186,284390
2667,32199,900981
3042,17929,691070
2966,43041,204303
4470,7136,524213
8987,64159,498395
653,68281,871449
1270,19760,717473
8738,5376,567900
774,63912,385673
4768,23833,942469
9981,89540,806999
596,51030,101420
2375,46232,405001
3638,73141,22432
5722,73985,991706
697,4827,622004
9954,21807,353388
4333,2576,424945
5004,79229,741784
2289,76204,446059
6422,3597,436914
5511,99854,587111
7275,75462,927098
7309,72050,730938
2340,91372,554350
8741,58927,35074
9308,85349,687316
3222,53726,570584
440,55511,710758
2072,83104,909957
6763,75886,205860
6785,87646,268660
7194,18629,698966
4944,36536,760102
5634,97013,722936
8723,80875,423177
4682,94137,165814
2506,54882,920812
1794,49534,645430
5710,22997,869155
865,71670,317664
8212,89251,691155
9586,3313,225651
9313,9700,529389
8195,42978,87590
5607,64921,946678
6924,16887,767142
7504,8208,274242
4136,33009,975437
3660,27894,907296
3980,42722,833589
8282,97691,103099
1224,69320,602109
9513,26618,415223
610,30686,342015
600,24097,305144
6779,91990,42941
4918,21589,5044
8947,46320,249135
7396,72312,969623
8315,91729,861653
6045,65684,136200
5296,59123,284106
4,28856,412145
1755,55243,699452
9100,50425,859821
821,79409,212033
229,76634,729957
8131,464,858658
1990,25624,308539
1265,69407,627011
4058,40653,74895
3521,35223,946803
2211,18622,826167
8821,15909,72197
8704,25722,195733
6839,34193,674903
7456,44871,462290
3105,83632,460949
6865,18540,637459
2267,15889,860090
6343,16344,77671
825,5511,950756
7688,95558,471272
5006,35345,10784
7417,95553,92206
3568,25813,659630
2661,87915,791365
826,68443,314234
814,56523,507906
2569,80431,364841
9659,52759,263619
5125,31821,109099
6149,99012,277763
3064,17490,813565
4997,39407,448713
7008,24806,637642
6325,53309,967189
1341,1190,64773
8942,24927,308178
5118,74270,799170
4197,78644,397570
3100,33677,703923
3249,50167,869259
3379,98666,542325
7995,26145,952424
8567,59172,561140
8935,27166,353184
9393,35374,81546
1510,36257,551939
5558,16870,566170
8318,80533,610694
8142,75729,264994
6480,27102,781516
1527,10449,352504
2685,76790,93591
9069,45567,379154
9584,56363,349191
8656,31086,489195
460,16407,405576
9593,67303,798643
6853,15682,559337
3909,61053,699543
894,70257,964083
1572,30264,311271
9723,69303,727174
7265,95881,361938
3463,71973,912237
4345,4509,444551
2447,90952,789526
7885,95759,513654
8784,82535,861540
6110,33399,62631
1359,25283,839583
6150,71370,101314
3294,57325,767142
4214,7488,624604
9639,80998,652061
7322,62778,24731
9011,34621,641448
9167,5052,747125
8697,78581,272472
3026,58763,417051
9767,62253,708600
7334,27212,840460
9273,96190,629658
4783,31781,667925
2927,38539,663084
3804,73817,936823
9959,39377,292600
501,2824,891563
4556,46623,431989
229,46688,981714
4809,64907,683222
1781,14980,778350
4928,14012,851318
5857,59905,318508
4510,66153,30066
1830,9307,247886
4174,7514,688619
775,13249,38568
1718,55485,558781
5859,50841,905370
462,23936,988555
7128,59275,308170
5394,89753,482270
4516,8305,489876
1368,6766,253099
9879,44508,407653
5614,36113,735568
6178,78222,555495
3345,73028,454804
1572,42320,613346
4419,96570,993634
2500,71595,595419
4306,20512,430590
4529,71802,185189
2433,13689,208531
1343,41779,425246
7191,94114,839733
2966,55040,738810
8450,69855,730949
8980,57335,9027
9117,86631,164540
7356,89236,122816
2346,21415,916003
3819,80053,552525
4262,84193,67402
3571,44252,748217
6817,66159,620895
9399,37224,403601
7371,4183,333728
8274,21564,371136
2844,99298,222674
7555,63915,858111
9676,52115,84219
899,41305,183789
7705,3572,984159
6882,66357,46587
2947,90966,582751
6557,97195,799528
7842,70641,516114
8187,77273,502541
102,8003,227827
1584,8780,352602
7691,3953,906098
7975,65653,391171
6113,59416,307849
1270,56531,684123
9027,39657,136736
7518,78782,52023
1598,25491,593117
7523,58137,805443
4279,47148,741531
3665,16611,100338
5658,62940,393335
599,69458,521482
1932,3480,102358
7812,73533,935480
9066,71221,709541
3597,81148,480185
8090,1552,660276
9940,22765,767756
6682,56151,913901
9930,57823,707599
6002,91948,707437
7351,33476,676355
6457,55731,840591
2851,90791,185904
7042,10192,298747
5990,47050,401803
